@relation InstanceResultListener

@attribute Key_Dataset {all-data-pacman,filter-data-pacman-manual1,filter-data-pacman-manual2}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.rules.ZeroR,weka.classifiers.lazy.IBk,weka.classifiers.rules.PART,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-217733168393644444,48055541465867954,-3080186098777067172,8121455039782598361,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 81\nSize of the tree: 158\n','Number of leaves: 80\nSize of the tree: 156\n','Number of leaves: 79\nSize of the tree: 154\n','Number of leaves: 88\nSize of the tree: 172\n','Number of leaves: 74\nSize of the tree: 144\n','Number of leaves: 82\nSize of the tree: 160\n','Number of leaves: 76\nSize of the tree: 148\n','Number of leaves: 77\nSize of the tree: 150\n','Number of leaves: 87\nSize of the tree: 170\n','Number of leaves: 71\nSize of the tree: 138\n','Number of leaves: 75\nSize of the tree: 146\n','Number of leaves: 78\nSize of the tree: 152\n','Number of leaves: 69\nSize of the tree: 134\n','Number of leaves: 84\nSize of the tree: 164\n','Number of leaves: 70\nSize of the tree: 136\n','Number of leaves: 72\nSize of the tree: 140\n','Number of leaves: 66\nSize of the tree: 128\n','Number of leaves: 73\nSize of the tree: 142\n','Number of leaves: 86\nSize of the tree: 168\n','Number of leaves: 83\nSize of the tree: 162\n','Number of leaves: 90\nSize of the tree: 161\n','Number of leaves: 115\nSize of the tree: 208\n','Number of leaves: 76\nSize of the tree: 139\n','Number of leaves: 92\nSize of the tree: 165\n','Number of leaves: 91\nSize of the tree: 163\n','Number of leaves: 98\nSize of the tree: 186\n','Number of leaves: 100\nSize of the tree: 178\n','Number of leaves: 99\nSize of the tree: 182\n','Number of leaves: 96\nSize of the tree: 188\n','Number of leaves: 90\nSize of the tree: 164\n','Number of leaves: 107\nSize of the tree: 192\n','Number of leaves: 98\nSize of the tree: 177\n','Number of leaves: 98\nSize of the tree: 180\n','Number of leaves: 100\nSize of the tree: 187\n','Number of leaves: 101\nSize of the tree: 186\n','Number of leaves: 110\nSize of the tree: 198\n','Number of leaves: 97\nSize of the tree: 169\n','Number of leaves: 103\nSize of the tree: 190\n','Number of leaves: 102\nSize of the tree: 182\n','Number of leaves: 96\nSize of the tree: 182\n','Number of leaves: 95\nSize of the tree: 171\n','Number of leaves: 96\nSize of the tree: 173\n','Number of leaves: 91\nSize of the tree: 169\n','Number of leaves: 105\nSize of the tree: 206\n','Number of leaves: 94\nSize of the tree: 184\n','Number of leaves: 104\nSize of the tree: 189\n','Number of leaves: 94\nSize of the tree: 169\n','Number of leaves: 88\nSize of the tree: 160\n','Number of leaves: 93\nSize of the tree: 173\n','Number of leaves: 111\nSize of the tree: 200\n','Number of leaves: 89\nSize of the tree: 156\n','Number of leaves: 87\nSize of the tree: 155\n','Number of leaves: 103\nSize of the tree: 187\n','Number of leaves: 106\nSize of the tree: 190\n','Number of leaves: 100\nSize of the tree: 175\n','Number of leaves: 100\nSize of the tree: 181\n','Number of leaves: 83\nSize of the tree: 153\n','Number of leaves: 85\nSize of the tree: 154\n','Number of leaves: 108\nSize of the tree: 197\n','Number of leaves: 89\nSize of the tree: 159\n','Number of leaves: 105\nSize of the tree: 191\n','Number of leaves: 99\nSize of the tree: 194\n','Number of leaves: 78\nSize of the tree: 143\n','Number of leaves: 100\nSize of the tree: 184\n','Number of leaves: 102\nSize of the tree: 188\n','Number of leaves: 93\nSize of the tree: 179\n','Number of leaves: 104\nSize of the tree: 183\n','Number of leaves: 103\nSize of the tree: 184\n','Number of leaves: 101\nSize of the tree: 174\n','Number of leaves: 86\nSize of the tree: 153\n','Number of leaves: 101\nSize of the tree: 183\n','Number of leaves: 109\nSize of the tree: 193\n','Number of leaves: 101\nSize of the tree: 198\n','Number of leaves: 92\nSize of the tree: 171\n','Number of leaves: 106\nSize of the tree: 208\n','Number of leaves: 90\nSize of the tree: 176\n','Number of leaves: 98\nSize of the tree: 183\n','Number of leaves: 104\nSize of the tree: 186\n','Number of leaves: 77\nSize of the tree: 141\n','Number of leaves: 84\nSize of the tree: 149\n','Number of leaves: 97\nSize of the tree: 172\n','Number of leaves: 103\nSize of the tree: 181\n','Number of leaves: 114\nSize of the tree: 203\n','Number of leaves: 80\nSize of the tree: 144\n','Number of leaves: 96\nSize of the tree: 170\n','Number of leaves: 93\nSize of the tree: 167\n','Number of leaves: 88\nSize of the tree: 166\n','Number of leaves: 92\nSize of the tree: 168\n','Number of leaves: 102\nSize of the tree: 179\n','Number of leaves: 98\nSize of the tree: 192\n','Number of leaves: 84\nSize of the tree: 152\n','Number of leaves: 106\nSize of the tree: 187\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 45\nSize of the tree: 89\n','Number of rules: 61\n','Number of rules: 66\n','Number of rules: 68\n','Number of rules: 67\n','Number of rules: 65\n','Number of rules: 60\n','Number of rules: 63\n','Number of rules: 53\n','Number of rules: 59\n','Number of rules: 57\n','Number of rules: 62\n','Number of rules: 64\n','Number of rules: 56\n','Number of rules: 58\n','Number of rules: 55\n','Number of rules: 70\n','Number of rules: 72\n','Number of rules: 73\n','Number of rules: 71\n','Number of rules: 69\n','Number of rules: 74\n','Number of rules: 75\n','Number of rules: 77\n','Number of rules: 37\n','Number of rules: 41\n','Number of rules: 33\n','Number of rules: 43\n','Number of rules: 28\n','Number of rules: 40\n','Number of rules: 30\n','Number of rules: 34\n','Number of rules: 35\n','Number of rules: 27\n','Number of rules: 36\n','Number of rules: 39\n','Number of rules: 38\n','Number of rules: 26\n','Number of rules: 31\n','Number of rules: 44\n','Number of rules: 29\n','Number of rules: 42\n','Number of rules: 32\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
filter-data-pacman-manual2,4,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,55,28,27,0,50.909091,49.090909,0,0.343211,0.273995,0.401249,73.813312,93.082837,108.871024,121.092971,-12.221947,1.979473,2.20169,-0.222217,38.467545,0.69941,35.333134,0.625,10,0.179487,7,0.820513,32,0.375,6,0.588235,0.625,0.606061,0.437861,0.783654,0.482157,0.509091,0.15992,0.84008,0.490909,0.523221,0.509091,0.51295,0.353172,0.766579,0.531076,0.497731,0.509091,0,0,0,0,0,0,54402,52621,7474,89.090909,59.090909,?,?,?,?
filter-data-pacman-manual2,4,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,55,32,23,0,58.181818,41.818182,0,0.445905,0.262674,0.409239,70.804596,94.998678,108.724784,170.972735,-62.24795,1.976814,3.108595,-1.131781,41.222974,0.749509,37.914975,0.625,10,0.128205,5,0.871795,34,0.375,6,0.666667,0.625,0.645161,0.506633,0.833333,0.55268,0.581818,0.129804,0.870196,0.418182,0.612186,0.581818,0.582296,0.457036,0.745711,0.579585,0.578669,0.581818,0,0,0,0,0,0,54402,52621,7474,78.181818,51.818182,?,?,?,?
filter-data-pacman-manual2,5,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,28,28,0,50,50,0,0.311677,0.274684,0.407823,74.030824,94.653909,110.718936,143.670801,-32.951865,1.977124,2.56555,-0.588426,39.422781,0.703978,35.606177,0.75,12,0.475,19,0.525,21,0.25,4,0.387097,0.75,0.510638,0.249903,0.703906,0.462897,0.5,0.191667,0.808333,0.5,0.633127,0.5,0.492356,0.363916,0.73628,0.554968,0.47595,0.5,0,0,0,0,0,0,54301,52520,7575,85.714286,58.035714,?,?,?,?
filter-data-pacman-manual2,5,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,33,23,0,58.928571,41.071429,0,0.449573,0.257191,0.393617,69.316423,91.356603,110.718936,141.559638,-30.840703,1.977124,2.527851,-0.550727,44.623954,0.796856,40.303814,0.8125,13,0.3,12,0.7,28,0.1875,3,0.52,0.8125,0.634146,0.465729,0.782813,0.466358,0.589286,0.133747,0.866253,0.410714,0.685065,0.589286,0.597537,0.495383,0.772045,0.553687,0.581794,0.589286,0,0.016,0,0.015625,0,15.625,54357,52520,7575,83.928571,54.910714,?,?,?,?
filter-data-pacman-manual2,5,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,28,28,0,50,50,0,0.322385,0.254597,0.389559,68.617212,90.414854,110.718936,109.986997,0.731939,1.977124,1.964054,0.01307,44.029856,0.786247,39.767232,0.625,10,0.3,12,0.7,28,0.375,6,0.454545,0.625,0.526316,0.300623,0.777344,0.501608,0.5,0.178623,0.821377,0.5,0.510365,0.5,0.498488,0.328871,0.795956,0.579308,0.491732,0.5,0,0,0,0,0,0,54309,52520,7575,91.071429,55.803571,?,?,?,?
filter-data-pacman-manual2,5,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,35,21,0,62.5,37.5,0,0.487358,0.247996,0.372908,67.007329,86.797169,109.984826,130.785138,-20.800311,1.964015,2.335449,-0.371434,47.047017,0.840125,42.775916,0.941176,16,0.333333,13,0.666667,26,0.058824,1,0.551724,0.941176,0.695652,0.559329,0.806938,0.598207,0.625,0.135993,0.864007,0.375,0.732298,0.625,0.596521,0.531281,0.784725,0.617694,0.576804,0.625,0,0,0,0,0,0,54317,52520,7575,85.714286,58.035714,?,?,?,?
filter-data-pacman-manual2,5,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,29,27,0,51.785714,48.214286,0,0.348276,0.252933,0.386684,68.341464,90.003629,109.984826,99.331888,10.652939,1.964015,1.773784,0.190231,45.2986,0.808904,41.186226,0.411765,7,0.25641,10,0.74359,29,0.588235,10,0.411765,0.411765,0.411765,0.155354,0.717949,0.456793,0.517857,0.173356,0.826644,0.482143,0.531782,0.517857,0.519258,0.349326,0.815368,0.562837,0.520833,0.517857,0,0,0,0,0,0,54373,52520,7575,92.857143,53.571429,?,?,?,?
filter-data-pacman-manual2,5,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,35,21,0,62.5,37.5,0,0.5,0.245689,0.38061,66.241644,88.375605,110.629428,137.44148,-26.812052,1.975525,2.454312,-0.478787,48.879572,0.872849,44.183155,0.705882,12,0.076923,3,0.923077,36,0.294118,5,0.8,0.705882,0.75,0.653043,0.84917,0.702812,0.625,0.115674,0.884326,0.375,0.654818,0.625,0.631799,0.51704,0.807392,0.645809,0.616346,0.625,0,0,0,0,0,0,54365,52520,7575,83.928571,54.017857,?,?,?,?
filter-data-pacman-manual2,5,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,28,28,0,50,50,0,0.330487,0.275843,0.428101,74.371761,99.402731,110.629428,191.056327,-80.4269,1.975525,3.41172,-1.436195,39.109925,0.698392,35.35219,0.588235,10,0.282051,11,0.717949,28,0.411765,7,0.47619,0.588235,0.526316,0.290801,0.719457,0.483922,0.5,0.171083,0.828917,0.5,0.525037,0.5,0.493191,0.336037,0.707342,0.489847,0.495215,0.5,0,0,0,0,0,0,54301,52520,7575,75,50.892857,?,?,?,?
filter-data-pacman-manual2,5,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,55,24,31,0,43.636364,56.363636,0,0.241211,0.275058,0.41759,74.171378,96.979274,108.635276,161.414388,-52.779112,1.975187,2.934807,-0.95962,37.60514,0.68373,34.615957,0.470588,8,0.236842,9,0.763158,29,0.529412,9,0.470588,0.470588,0.470588,0.233746,0.751548,0.489812,0.436364,0.191063,0.808937,0.563636,0.442149,0.436364,0.439021,0.247082,0.721056,0.511637,0.420571,0.436364,0,0,0,0,0,0,54410,52621,7474,81.818182,57.272727,?,?,?,?
filter-data-pacman-manual2,5,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,55,26,29,0,47.272727,52.727273,0,0.285394,0.273493,0.422751,73.678137,98.071046,108.871024,159.460599,-50.589575,1.979473,2.899284,-0.91981,38.92744,0.707772,35.755556,0.625,10,0.384615,15,0.615385,24,0.375,6,0.4,0.625,0.487805,0.219265,0.652244,0.398414,0.472727,0.187017,0.812983,0.527273,0.516364,0.472727,0.475897,0.307952,0.712551,0.502276,0.462117,0.472727,0,0.015,0,0.015625,0,15.625,54410,52621,7474,81.818182,52.272727,?,?,?,?
filter-data-pacman-manual2,5,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,55,28,27,0,50.909091,49.090909,0,0.328358,0.27156,0.398098,73.157398,92.351974,108.871024,129.479457,-20.608433,1.979473,2.354172,-0.374699,39.240382,0.713461,36.042999,0.75,12,0.410256,16,0.589744,23,0.25,4,0.428571,0.75,0.545455,0.308662,0.754006,0.513349,0.509091,0.182965,0.817035,0.490909,0.531494,0.509091,0.489376,0.343911,0.760652,0.548362,0.47244,0.509091,0,0,0,0,0,0,54402,52621,7474,87.272727,58.636364,?,?,?,?
filter-data-pacman-manual2,6,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,34,22,0,60.714286,39.285714,0,0.462009,0.230234,0.367516,62.074775,85.335325,110.629428,103.361773,7.267655,1.975525,1.845746,0.12978,51.380834,0.917515,46.444092,0.647059,11,0.282051,11,0.717949,28,0.352941,6,0.5,0.647059,0.564103,0.343643,0.717949,0.503569,0.607143,0.149862,0.850138,0.392857,0.616157,0.607143,0.599433,0.466788,0.826727,0.649806,0.585112,0.607143,0,0,0,0,0,0,54325,52520,7575,91.071429,52.232143,?,?,?,?
filter-data-pacman-manual2,6,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,27,29,0,48.214286,51.785714,0,0.295445,0.286432,0.405778,77.226475,94.219645,110.629428,131.165769,-20.536341,1.975525,2.342246,-0.36672,36.01418,0.64311,32.553888,0.764706,13,0.333333,13,0.666667,26,0.235294,4,0.5,0.764706,0.604651,0.397706,0.74736,0.56357,0.482143,0.184839,0.815161,0.517857,0.464889,0.482143,0.454643,0.29564,0.72641,0.5068,0.439258,0.482143,0,0,0,0,0,0,54373,52520,7575,89.285714,62.053571,?,?,?,?
filter-data-pacman-manual2,6,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,31,25,0,55.357143,44.642857,0,0.394987,0.244383,0.386264,65.889646,89.688482,110.629428,122.318405,-11.688977,1.975525,2.184257,-0.208732,46.784749,0.835442,42.289606,0.647059,11,0.230769,9,0.769231,30,0.352941,6,0.55,0.647059,0.594595,0.399472,0.83635,0.68046,0.553571,0.155194,0.844806,0.446429,0.55243,0.553571,0.551252,0.400316,0.81282,0.601268,0.529639,0.553571,0,0,0,0,0,0,54309,52520,7575,87.5,51.785714,?,?,?,?
filter-data-pacman-manual2,6,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,28,28,0,50,50,0,0.32472,0.27897,0.409231,75.214586,95.021262,110.629428,143.287973,-32.658545,1.975525,2.558714,-0.583188,37.69309,0.673091,34.071486,0.411765,7,0.307692,12,0.692308,27,0.588235,10,0.368421,0.411765,0.388889,0.101068,0.617647,0.375013,0.5,0.180616,0.819384,0.5,0.511567,0.5,0.504535,0.325053,0.716305,0.506607,0.507937,0.5,0,0,0,0,0,0,54301,52520,7575,85.714286,57.589286,?,?,?,?
filter-data-pacman-manual2,6,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,29,27,0,51.785714,48.214286,0,0.354398,0.279099,0.411481,75.220906,95.502734,110.718936,174.940134,-64.221198,1.977124,3.123931,-1.146807,37.948388,0.67765,34.274524,0.875,14,0.275,11,0.725,29,0.125,2,0.56,0.875,0.682927,0.545243,0.817969,0.550975,0.517857,0.153727,0.846273,0.482143,0.617143,0.517857,0.519847,0.404505,0.720361,0.533444,0.496116,0.517857,0,0,0,0,0,0,54341,52520,7575,78.571429,56.696429,?,?,?,?
filter-data-pacman-manual2,6,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,28,28,0,50,50,0,0.327039,0.268621,0.40754,72.396747,94.588038,110.718936,137.964363,-27.245427,1.977124,2.463649,-0.486525,41.678001,0.74425,37.643065,0.8125,13,0.3,12,0.7,28,0.1875,3,0.52,0.8125,0.634146,0.465729,0.7625,0.465808,0.5,0.167961,0.832039,0.5,0.521677,0.5,0.485868,0.342877,0.757028,0.525205,0.468747,0.5,0,0,0,0,0,0,54301,52520,7575,85.714286,55.803571,?,?,?,?
filter-data-pacman-manual2,6,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,35,21,0,62.5,37.5,0,0.496575,0.241536,0.366122,65.09707,84.975113,110.718936,104.246986,6.47195,1.977124,1.861553,0.115571,49.731468,0.888062,44.916859,0.75,12,0.2,8,0.8,32,0.25,4,0.6,0.75,0.666667,0.518545,0.810156,0.621374,0.625,0.128934,0.871066,0.375,0.632738,0.625,0.621224,0.498166,0.82128,0.638854,0.622461,0.625,0,0,0,0,0,0,54301,52520,7575,91.071429,56.25,?,?,?,?
filter-data-pacman-manual2,6,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,55,29,26,0,52.727273,47.272727,0,0.351768,0.275835,0.427289,74.471123,99.366963,108.226422,164.837033,-56.61061,1.967753,2.997037,-1.029284,37.631907,0.684216,34.77146,0.8125,13,0.487179,19,0.512821,20,0.1875,3,0.40625,0.8125,0.541667,0.299547,0.661859,0.393311,0.527273,0.17583,0.82417,0.472727,0.619827,0.527273,0.522156,0.400072,0.716811,0.507602,0.502244,0.527273,0,0,0,0,0,0,54418,52621,7474,80,52.727273,?,?,?,?
filter-data-pacman-manual2,6,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,55,27,28,0,49.090909,50.909091,0,0.306306,0.269502,0.408715,72.761273,95.047471,108.226422,137.951171,-29.724749,1.967753,2.508203,-0.54045,38.846016,0.706291,35.893283,0.625,10,0.307692,12,0.692308,27,0.375,6,0.454545,0.625,0.526316,0.294174,0.754808,0.457974,0.490909,0.181844,0.818156,0.509091,0.495069,0.490909,0.486507,0.314127,0.769629,0.557181,0.46164,0.490909,0,0,0,0,0,0,54434,52621,7474,85.454545,58.181818,?,?,?,?
filter-data-pacman-manual2,6,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,55,33,22,0,60,40,0,0.454463,0.238514,0.383762,64.317004,89.123268,108.635276,149.556332,-40.921055,1.975187,2.719206,-0.744019,47.858627,0.870157,44.054407,0.882353,15,0.263158,10,0.736842,28,0.117647,2,0.6,0.882353,0.714286,0.574663,0.829721,0.657307,0.6,0.141332,0.858668,0.4,0.622185,0.6,0.59357,0.476296,0.770395,0.620571,0.566508,0.6,0,0,0,0,0,0,54402,52621,7474,81.818182,51.363636,?,?,?,?
filter-data-pacman-manual2,7,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,25,31,0,44.642857,55.357143,0,0.23993,0.280713,0.424651,75.684568,98.601836,110.629428,166.422187,-55.792759,1.975525,2.971825,-0.996299,35.872436,0.640579,32.425763,0.705882,12,0.461538,18,0.538462,21,0.294118,5,0.4,0.705882,0.510638,0.225274,0.690799,0.466942,0.446429,0.205321,0.794679,0.553571,0.491964,0.446429,0.439792,0.269711,0.723003,0.516847,0.411801,0.446429,0,0,0,0,0,0,54309,52520,7575,80.357143,54.910714,?,?,?,?
filter-data-pacman-manual2,7,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,28,28,0,50,50,0,0.32646,0.283331,0.414915,76.390395,96.341061,110.629428,187.725949,-77.096521,1.975525,3.352249,-1.376724,37.552536,0.670581,33.944437,0.705882,12,0.25641,10,0.74359,29,0.294118,5,0.545455,0.705882,0.615385,0.423164,0.769985,0.700661,0.5,0.169252,0.830748,0.5,0.513549,0.5,0.496068,0.337318,0.711811,0.556668,0.480803,0.5,0.015,0,0.015625,0,15.625,0,54301,52520,7575,76.785714,57.142857,?,?,?,?
filter-data-pacman-manual2,7,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,501,56,31,25,0,55.357143,44.642857,0,0.392361,0.253578,0.39406,68.342676,91.459384,110.718936,137.76829,-27.049354,1.977124,2.460148,-0.483024,45.115388,0.805632,40.747671,0.75,12,0.375,15,0.625,25,0.25,4,0.444444,0.75,0.55814,0.339032,0.760938,0.481775,0.553571,0.165217,0.834783,0.446429,0.592661,0.553571,0.55165,0.411982,0.76919,0.571652,0.546812,0.553571,0,0,0,0,0,0,54301,52520,7575,85.714286,53.571429,?,?,?,?
